score,pred_if,label_mapped
0.01534721583230092,1,-1
0.11248611017405574,1,-1
0.14766584181428438,1,-1
0.09295865117168128,1,-1
0.11016320440591931,1,-1
0.09864434003716066,1,-1
0.07950243406968349,1,-1
0.07783939112766425,1,-1
0.14434347349196586,1,-1
0.02978547669608067,1,-1
0.14041080709344733,1,-1
0.08492727504824338,1,-1
0.09288848700716912,1,-1
0.030937742153945014,1,-1
0.03471306588345219,1,-1
0.04248769801802338,1,-1
0.15064255488852007,1,-1
0.1470395172736994,1,-1
0.10774087836577156,1,-1
0.004333212509117057,1,-1
0.083258102023537,1,-1
0.10853432033150351,1,-1
0.12494699864280306,1,-1
0.10083037255780808,1,-1
0.08779436357105752,1,-1
0.037802039089103845,1,-1
0.12136147275116521,1,-1
0.09674654055578513,1,-1
0.1022768377555901,1,-1
0.10113691698845972,1,-1
0.11034685488677903,1,-1
0.024342472378626523,1,-1
0.13260974897617495,1,-1
0.03492877304222797,1,-1
0.10770125999836011,1,-1
0.09546575460532197,1,-1
0.15207922630800952,1,-1
-0.02816797759986489,-1,-1
0.1393617046399282,1,-1
0.1286468852658147,1,-1
-0.08317157780797524,-1,-1
0.0695655298335141,1,-1
0.10031653087566389,1,-1
0.10911472431166391,1,-1
0.07862220267638242,1,-1
0.10823636775932627,1,-1
0.05215469851065968,1,-1
0.12283133636743032,1,-1
0.1017604804243849,1,-1
-0.015293063800138285,-1,-1
0.05630342494064544,1,-1
0.15073619292868412,1,-1
0.15202360823114236,1,-1
0.13103270807837258,1,-1
0.09093525880812808,1,-1
0.10850388590920718,1,-1
0.15209194167805917,1,-1
0.10991872874024816,1,-1
0.009765180009216112,1,-1
0.022042213105378794,1,-1
0.025852675710418438,1,-1
0.10581253302767546,1,-1
-0.07338853382216337,-1,-1
0.03402602504779079,1,-1
0.0880774001656715,1,-1
0.14786206240474342,1,-1
0.14588741046321135,1,-1
0.1433055476317172,1,-1
0.023918961688897122,1,-1
0.10434867980026363,1,-1
0.09750846992772078,1,-1
0.1462159549323288,1,-1
0.13321357719393367,1,-1
0.10550791093337863,1,-1
0.13727844551127039,1,-1
0.06873968530001512,1,-1
0.13474481581409892,1,-1
0.08168720116375155,1,-1
0.022273810183017606,1,-1
0.09415353748416883,1,-1
-0.01877875092121639,-1,-1
-0.02411377852262342,-1,-1
0.008509147334520517,1,-1
0.022918686958234125,1,-1
0.08693772298787844,1,-1
0.10440884483300494,1,-1
-0.04359906707320427,-1,-1
0.08426812684342427,1,-1
-0.03307100519338879,-1,-1
0.04571339750873876,1,-1
0.028353202365938246,1,-1
-0.039167974003778916,-1,-1
0.1383894835223874,1,-1
0.08838033140348311,1,-1
0.10560281735902421,1,-1
0.10521602308691341,1,-1
0.11025165796602154,1,-1
0.14464446485007915,1,-1
0.14586963915951445,1,-1
0.14208997530903372,1,-1
0.0993486780010947,1,-1
0.07535408740309213,1,-1
0.0685743914639621,1,-1
0.053114287312334196,1,-1
0.023322524036767323,1,-1
0.14078130000605094,1,-1
0.04785079699648187,1,-1
-0.04070776833207379,-1,-1
0.053019271168612214,1,-1
-0.042470877756660586,-1,-1
0.08621781770911935,1,-1
0.037258670984424425,1,-1
0.09864551160658536,1,-1
0.015044106724661332,1,-1
0.0019331003429602367,1,-1
0.12412565565385408,1,-1
0.14274929292872351,1,-1
0.09220011501860886,1,-1
0.10329641685862756,1,-1
0.1420913253414417,1,-1
0.05055128999232911,1,-1
0.08576292503517752,1,-1
0.14030101234871978,1,-1
0.05482465419926125,1,-1
0.08654602027739244,1,-1
0.10718186446891331,1,-1
0.09359802102254106,1,-1
0.13793319680774302,1,-1
0.07885548919261354,1,-1
0.07565985947185733,1,-1
0.09385861834030501,1,-1
0.14061060821669563,1,-1
0.11696640241261902,1,-1
0.13410416409657205,1,-1
0.015127182108183757,1,-1
-0.0009767672883737588,-1,-1
0.10701623277798039,1,-1
0.018013327535887025,1,-1
0.04021812796927676,1,-1
0.014437968914343124,1,-1
0.13809574521411871,1,-1
0.15074034087006416,1,-1
0.10673250632601605,1,-1
0.14554135847853017,1,-1
-0.05495927122862976,-1,-1
0.09205684860658675,1,-1
-0.008149717501015785,-1,-1
0.10062520673374542,1,-1
0.10100416434912152,1,-1
0.08108822293604523,1,-1
0.08977684881349385,1,-1
0.07455901126024228,1,-1
0.10822756515722731,1,-1
0.0922455321019256,1,-1
0.07786409670592515,1,-1
0.10657200223540769,1,-1
0.022818037448466,1,-1
0.15086845139145277,1,-1
-0.0528819127590906,-1,-1
0.058555785163000584,1,-1
0.0014113939166211509,1,-1
0.15153156549395885,1,-1
0.0349381273354738,1,-1
0.14268097356928217,1,-1
0.02228973654308858,1,-1
0.1426434458528234,1,-1
0.11885061257764407,1,-1
0.13985525477589789,1,-1
0.10310187575163399,1,-1
-0.08512409453638048,-1,-1
0.13459606022998705,1,-1
0.06815307545569993,1,-1
0.016293116414842657,1,-1
0.10287099963188995,1,-1
-0.01763135517430925,-1,-1
-0.04946819425707094,-1,-1
0.14121059979081402,1,-1
0.1157502337192643,1,-1
0.08704943961318035,1,-1
0.09471919017969316,1,-1
0.11056411647284303,1,-1
0.1290805256225805,1,-1
0.0012802843000540576,1,-1
0.03046217145421848,1,-1
-0.0782539941858228,-1,-1
-0.012176632289705114,-1,-1
0.1413351674994477,1,-1
0.08678628882919476,1,-1
0.04728733367554172,1,-1
0.144653043466985,1,-1
0.1389032966056351,1,-1
0.08626524997764545,1,-1
0.1290931403128856,1,-1
0.04466788011221823,1,-1
0.13122032328119082,1,-1
0.15030031875056138,1,-1
-0.00033789086672902924,-1,-1
0.04530827690455391,1,-1
0.08916601533133173,1,-1
0.08506103540397902,1,-1
0.0842294854863469,1,-1
0.0881778342337437,1,-1
0.14597865193519344,1,-1
-0.08305971868507267,-1,-1
0.11621973892439291,1,-1
0.01239671447591112,1,-1
0.08858646764473221,1,-1
0.10452482322511936,1,-1
0.14875382202976173,1,-1
0.1278660318178142,1,-1
0.12461642380062832,1,-1
0.10497552605078947,1,-1
0.0900502364473939,1,-1
0.08764315540300188,1,-1
-0.09370722905777451,-1,-1
0.020939721122164467,1,-1
0.08920969139172086,1,-1
0.13998506435751162,1,-1
0.0968751480424338,1,-1
0.012660444306436591,1,-1
0.02264153125382634,1,-1
0.0359189280274303,1,-1
0.058700128643467686,1,-1
0.15056422386646245,1,-1
0.10973315706828562,1,-1
0.10043769467127517,1,-1
0.023007331209622284,1,-1
-0.005328884825072877,-1,-1
0.14374708204510717,1,-1
-0.004366063893822381,-1,-1
0.12137228620192997,1,-1
-0.010456288484680276,-1,-1
0.09746575180674927,1,-1
-0.03515225116600185,-1,-1
0.10775181646174858,1,-1
0.14927008398607872,1,-1
0.14587652586398403,1,-1
0.028430428726400836,1,-1
0.08799127215870856,1,-1
0.026406963357328728,1,-1
0.08437678172408086,1,-1
0.10403774961780998,1,-1
-0.10126681242843383,-1,-1
0.0467760859276653,1,-1
0.14893480715047852,1,-1
0.02776058570822637,1,-1
0.10044163866600386,1,-1
-0.011086116993367923,-1,-1
-0.04607913984482992,-1,-1
0.09918275502259544,1,-1
0.0813929166930667,1,-1
0.07983085647999882,1,-1
0.13704606321521823,1,-1
0.13485601730521563,1,-1
0.08010775528579411,1,-1
0.04727358613817717,1,-1
0.04991330840084357,1,-1
0.11175528144736441,1,-1
0.013724559847867634,1,-1
0.015499960713747818,1,-1
0.08133954122993353,1,-1
0.11262856776236951,1,-1
-0.05957922718012576,-1,-1
0.026983448939336074,1,-1
0.11386829086080413,1,-1
0.10135628829655785,1,-1
0.10465136491167104,1,-1
0.14292712528315127,1,-1
0.08674465153062666,1,-1
0.10365820826244293,1,-1
0.062430514448667485,1,-1
0.08290430351744943,1,-1
0.036865747019566186,1,-1
0.11987773073801428,1,-1
0.10269250008429892,1,-1
0.0860402823415628,1,-1
0.12385078603432781,1,-1
0.10108636054653786,1,-1
0.08869235514082674,1,-1
0.151373341171964,1,-1
0.10733849627815417,1,-1
0.13845711500613112,1,-1
0.14476263295638725,1,-1
0.107115187653534,1,-1
0.13841216464969475,1,-1
0.03735459506186861,1,-1
0.011115707525060747,1,-1
0.14405740290671326,1,-1
0.11059017589907288,1,-1
0.1290525175565509,1,-1
-0.008622068901265934,-1,-1
0.10257470914317263,1,-1
0.08997671967148047,1,-1
0.018390135869042867,1,-1
0.08599492275711118,1,-1
0.09802887453111592,1,-1
0.11530087311529336,1,-1
0.09951412603295234,1,-1
0.139825788201892,1,-1
0.14054768713899923,1,-1
0.11922616021720706,1,-1
-0.0008539131203484929,-1,-1
0.13521279523698138,1,-1
0.10679567961306546,1,-1
0.10014947988346007,1,-1
-0.012904140643748119,-1,-1
0.09839308896601828,1,-1
0.10514648788239123,1,-1
0.010091208769989257,1,-1
-0.023737268664237976,-1,-1
0.02069566194609257,1,-1
0.028247829054698803,1,-1
0.021900496980783224,1,-1
-0.02223599918340513,-1,-1
0.10732358923955165,1,-1
0.1188425007637951,1,-1
0.033847736786084104,1,-1
0.12588393528773317,1,-1
0.07601165016003703,1,-1
0.0012643493872727118,1,-1
0.1338159183792208,1,-1
0.06262442933183143,1,-1
0.0833834307368489,1,-1
0.09028383265780643,1,-1
0.08243628877563408,1,-1
0.13053690277947932,1,-1
0.14800388521628705,1,-1
0.03215185558290762,1,-1
0.11173330277145721,1,-1
-0.06117576976834571,-1,-1
0.06405766660670054,1,-1
-0.026317067616451917,-1,-1
0.02973104788677139,1,-1
0.10200270233367825,1,-1
0.02171450864928204,1,-1
0.13186006849703436,1,-1
0.11663891892771472,1,-1
0.07601848419043161,1,-1
-0.05816338904525731,-1,-1
0.08266665559345882,1,-1
0.0298708221236067,1,-1
0.07873405947497025,1,-1
0.1500930340321187,1,-1
0.07640914014389566,1,-1
0.14260814514558723,1,-1
0.10410983196464468,1,-1
0.10947780557134995,1,-1
0.09141079348430303,1,-1
0.08515728980998061,1,-1
0.0379515731085443,1,-1
0.148530755394908,1,-1
0.09744059514364639,1,-1
0.11748555084211793,1,-1
0.14945884268809018,1,-1
0.06814589137559235,1,-1
0.02489817833560598,1,-1
0.10945384845963912,1,-1
0.07478177674878067,1,-1
0.06030611129666713,1,-1
0.023027445942156166,1,-1
-0.06636007867675875,-1,-1
0.10761163652354067,1,-1
0.14315260343454533,1,-1
0.10513498167048063,1,-1
0.11073515379555005,1,-1
0.08602192952229393,1,-1
0.14996904372326203,1,-1
0.06834829952786892,1,-1
0.030547029939866965,1,-1
0.07726041131221756,1,-1
0.04961382257346175,1,-1
0.1420913082566514,1,-1
0.10354450158339279,1,-1
0.1299578936902554,1,-1
0.14299694174745858,1,-1
0.1096482550526588,1,-1
-0.04997150127727512,-1,-1
0.101304535610939,1,-1
0.126632316834133,1,-1
0.09530049909710514,1,-1
0.1426474413899831,1,-1
0.14390698669964502,1,-1
0.022090531562100835,1,-1
0.12484148193203692,1,-1
0.13854996439101025,1,-1
-0.039218797845752995,-1,-1
0.14836208615279312,1,-1
0.11228633368135832,1,-1
0.10438378859757175,1,-1
0.03464626236901508,1,-1
0.1329977310712262,1,-1
0.09813874743396495,1,-1
0.10011469916079396,1,-1
0.0421920045639716,1,-1
-0.0833902246586723,-1,-1
-0.024726659861717737,-1,-1
0.14067587089882905,1,-1
0.08719095341646882,1,-1
0.1520099776838585,1,-1
0.09732782273851093,1,-1
0.10890696296082564,1,-1
0.1494751495557513,1,-1
0.028745938209890853,1,-1
0.10411173659020612,1,-1
0.05758106513279998,1,-1
0.09707437534706614,1,-1
0.06826868484609,1,-1
0.14396177765228857,1,-1
0.09231453397875616,1,-1
0.0963005827596412,1,-1
0.1071304014840368,1,-1
0.017175160903387887,1,-1
0.007265849660300361,1,-1
0.03009542379846425,1,-1
0.14673852751271932,1,-1
0.07567759698637722,1,-1
0.0910427033365882,1,-1
0.09752724565513365,1,-1
0.08219220153091938,1,-1
0.11274694368842025,1,-1
0.13156298575853986,1,-1
0.07371898182357067,1,-1
0.14979438675441992,1,-1
0.07954315507244386,1,-1
0.04286005848529062,1,-1
0.03345743397295964,1,-1
0.07233297491130575,1,-1
0.022379723597455714,1,-1
0.083794678248505,1,-1
0.10431137506356203,1,-1
0.11175219470504621,1,-1
0.10395038504589843,1,-1
0.12799607019793602,1,-1
0.1447158318220894,1,-1
0.09703115721528166,1,-1
0.0749058621428349,1,-1
0.030483394442076484,1,-1
-0.004267833969404833,-1,-1
0.14561925453796454,1,-1
-0.020342771081911182,-1,-1
-0.03087962576642711,-1,-1
0.1018749428753713,1,-1
0.08090876402058977,1,-1
0.11607433623961827,1,-1
0.045851275527184765,1,-1
0.07162261382603252,1,-1
0.08732025472034488,1,-1
0.10893254460606921,1,-1
0.11658435399591982,1,-1
0.05372660454425893,1,-1
0.048909786473161576,1,-1
-0.016229329780934387,-1,-1
0.08270139423173622,1,-1
-0.052099144866971314,-1,-1
0.11096329721469805,1,-1
-0.02017621854976437,-1,-1
0.04951423696791779,1,-1
-0.0498054742565065,-1,-1
0.09972753900835218,1,-1
0.14793814547857148,1,-1
0.10790822697906144,1,-1
0.14161655436379117,1,-1
-0.03520215805295934,-1,-1
0.03451268855841361,1,-1
0.07345132160050144,1,-1
0.08952897041732538,1,-1
0.05361387021406555,1,-1
0.03496999889774588,1,-1
0.10011490264053835,1,-1
0.08545894328499415,1,-1
0.03226242344155622,1,-1
0.09479936195845756,1,-1
0.01076044640000473,1,-1
0.022329871625241415,1,-1
0.14542937005552764,1,-1
0.14940123007644507,1,-1
0.02021041230703502,1,-1
0.15186101319735235,1,-1
0.09697416289589655,1,-1
-0.010172221529948455,-1,-1
0.09184422908906809,1,-1
0.10130978835828769,1,-1
0.09793397107910906,1,-1
0.02352650922754318,1,-1
0.09848008880456488,1,-1
0.1417487129629939,1,-1
0.031566730968682566,1,-1
0.03554776347306099,1,-1
0.010521444369317401,1,-1
0.14272731659948534,1,-1
0.10607626196549363,1,-1
0.14780968271039263,1,-1
0.1476569614199189,1,-1
0.0022695985423458187,1,-1
-0.016596144781814814,-1,-1
0.06002108428436714,1,-1
0.0964305517443046,1,-1
0.14915197929485186,1,-1
0.13895774941149974,1,-1
0.02725287411232713,1,-1
0.021231148343023587,1,-1
0.005772838522319468,1,-1
0.10898216841519359,1,-1
0.07470731053771729,1,-1
-0.003815870389550946,-1,-1
0.054234963285187676,1,-1
0.13428858738300464,1,-1
0.07203908040319651,1,-1
0.1076991486852073,1,-1
0.005005153070137824,1,-1
0.06919481466820115,1,-1
0.01824216394644479,1,-1
0.0398626735165728,1,-1
0.07166338884963946,1,-1
0.10325949750561225,1,-1
0.11269915798379959,1,-1
-0.10771051924141706,-1,-1
0.13859444430483814,1,-1
0.02600166915452523,1,-1
0.09233271351560685,1,-1
0.1002411371330259,1,-1
0.10203907373546611,1,-1
0.06386749187476154,1,-1
0.11331004253574817,1,-1
0.10004178612598214,1,-1
0.09543003183325272,1,-1
0.03334900272067581,1,-1
0.13067866081616275,1,-1
0.03073301815939361,1,-1
-0.07444192274065764,-1,-1
0.007409523218708414,1,-1
0.10319150361650681,1,-1
0.14144535100042,1,-1
0.030444621222480373,1,-1
0.008076778530910989,1,-1
0.12488586682364733,1,-1
0.14059374645432327,1,-1
